mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	dynamics	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
150	150	598	598	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	1807								
150	150	599	599	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	1808								
150	150	596	596	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	1809								
150	150	1193/2	1193/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16	1/16	1	1810								
150	150	2387/4	2387/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16	1/16	1	1811								
150	150	597	597	0.25	1/4	1/4	Chord	4/4	2	1	1/16	1/16	1	1812								
150	150	2389/4	2389/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16	1/16	1	1813								
150	150	1195/2	1195/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16	1/16	1	1814								
150	150	2391/4	2391/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16	1/16	1	1815								
150	150	598	598	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	1816								
150	150	1197/2	1197/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16	1/16	1	1817								
150	150	2395/4	2395/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16	1/16	1	1818								
150	150	599	599	0.25	3/4	3/4	Chord	4/4	2	1	1/16	1/16	1	1819								
150	150	2397/4	2397/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16	1/16	1	1820								
150	150	1199/2	1199/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16	1/16	1	1821								
150	150	2399/4	2399/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16	1/16	1	1822								
151	151	600	600	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	1823								
151	151	601	601	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	1824								
151	151	602	602	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	1825								
151	151	603	603	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	1826								
151	151	601	601	0.25	1/4	1/4	Chord	4/4	1	2	1/16	1/16	1	1827								
151	151	2405/4	2405/4	0.25	5/16	5/16	Chord	4/4	1	2	1/16	1/16	1	1828								
151	151	1203/2	1203/2	0.25	3/8	3/8	Chord	4/4	1	2	1/16	1/16	1	1829								
151	151	2407/4	2407/4	0.25	7/16	7/16	Chord	4/4	1	2	1/16	1/16	1	1830								
151	151	602	602	0.5	1/2	1/2	Chord	4/4	1	2	1/8	1/8	1	1831								
151	151	1205/2	1205/2	0.25	5/8	5/8	Chord	4/4	1	2	1/16	1/16	1	1832								
151	151	2411/4	2411/4	0.25	11/16	11/16	Chord	4/4	1	2	1/16	1/16	1	1833								
151	151	603	603	0.25	3/4	3/4	Chord	4/4	1	2	1/16	1/16	1	1834								
151	151	2413/4	2413/4	0.25	13/16	13/16	Chord	4/4	1	2	1/16	1/16	1	1835								
151	151	1207/2	1207/2	0.25	7/8	7/8	Chord	4/4	1	2	1/16	1/16	1	1836								
151	151	2415/4	2415/4	0.25	15/16	15/16	Chord	4/4	1	2	1/16	1/16	1	1837								
151	151	600	600	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	1838								
151	151	1201/2	1201/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16	1/16	1	1839								
151	151	2403/4	2403/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16	1/16	1	1840								
152	152	604	604	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	1841								
152	152	605	605	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	1842								
152	152	606	606	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	1843								
152	152	607	607	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	1844								
152	152	604	604	0.5	0	0	Chord	4/4	1	2	1/8	1/8	1	1845								
152	152	1209/2	1209/2	0.25	1/8	1/8	Chord	4/4	1	2	1/16	1/16	1	1846								
152	152	2419/4	2419/4	0.25	3/16	3/16	Chord	4/4	1	2	1/16	1/16	1	1847								
152	152	605	605	0.25	1/4	1/4	Chord	4/4	1	2	1/16	1/16	1	1848								
152	152	2421/4	2421/4	0.25	5/16	5/16	Chord	4/4	1	2	1/16	1/16	1	1849								
152	152	1211/2	1211/2	0.25	3/8	3/8	Chord	4/4	1	2	1/16	1/16	1	1850								
152	152	2423/4	2423/4	0.25	7/16	7/16	Chord	4/4	1	2	1/16	1/16	1	1851								
152	152	606	606	0.5	1/2	1/2	Chord	4/4	1	2	1/8	1/8	1	1852								
152	152	1213/2	1213/2	0.5	5/8	5/8	Chord	4/4	1	2	1/8	1/8	1	1853								
152	152	607	607	0.25	3/4	3/4	Chord	4/4	1	2	1/16	1/16	1	1854								
152	152	2429/4	2429/4	0.25	13/16	13/16	Chord	4/4	1	2	1/16	1/16	1	1855								
152	152	1215/2	1215/2	0.25	7/8	7/8	Chord	4/4	1	2	1/16	1/16	1	1856								
152	152	2431/4	2431/4	0.25	15/16	15/16	Chord	4/4	1	2	1/16	1/16	1	1857								
153	153	608	608	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	1858								
153	153	609	609	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	1859								
153	153	610	610	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	1860								
153	153	611	611	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	1861								
153	153	608	608	0.5	0	0	Chord	4/4	1	2	1/8	1/8	1	1862								
153	153	1217/2	1217/2	0.5	1/8	1/8	Chord	4/4	1	2	1/8	1/8	1	1863								
153	153	609	609	0.25	1/4	1/4	Chord	4/4	1	2	1/16	1/16	1	1864								
153	153	2437/4	2437/4	0.25	5/16	5/16	Chord	4/4	1	2	1/16	1/16	1	1865								
153	153	1219/2	1219/2	0.25	3/8	3/8	Chord	4/4	1	2	1/16	1/16	1	1866								
153	153	2439/4	2439/4	0.25	7/16	7/16	Chord	4/4	1	2	1/16	1/16	1	1867								
153	153	610	610	0.5	1/2	1/2	Chord	4/4	1	2	1/8	1/8	1	1868								
153	153	1221/2	1221/2	0.5	5/8	5/8	Chord	4/4	1	2	1/8	1/8	1	1869								
153	153	611	611	0.25	3/4	3/4	Chord	4/4	1	2	1/16	1/16	1	1870								
153	153	2445/4	2445/4	0.25	13/16	13/16	Chord	4/4	1	2	1/16	1/16	1	1871								
153	153	1223/2	1223/2	0.25	7/8	7/8	Chord	4/4	1	2	1/16	1/16	1	1872								
153	153	2447/4	2447/4	0.25	15/16	15/16	Chord	4/4	1	2	1/16	1/16	1	1873								
154	154	612	612	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	1874								
154	154	613	613	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	1875								
154	154	614	614	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	1876								
154	154	615	615	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	1877								
154	154	612	612	0.5	0	0	Chord	4/4	1	2	1/8	1/8	1	1878								
154	154	1225/2	1225/2	0.5	1/8	1/8	Chord	4/4	1	2	1/8	1/8	1	1879								
154	154	613	613	0.25	1/4	1/4	Chord	4/4	1	2	1/16	1/16	1	1880								
154	154	2453/4	2453/4	0.25	5/16	5/16	Chord	4/4	1	2	1/16	1/16	1	1881								
154	154	1227/2	1227/2	0.25	3/8	3/8	Chord	4/4	1	2	1/16	1/16	1	1882								
154	154	2455/4	2455/4	0.25	7/16	7/16	Chord	4/4	1	2	1/16	1/16	1	1883								
154	154	614	614	0.25	1/2	1/2	Chord	4/4	1	2	1/16	1/16	1	1884								
154	154	2457/4	2457/4	0.25	9/16	9/16	Chord	4/4	1	2	1/16	1/16	1	1885								
154	154	1229/2	1229/2	0.25	5/8	5/8	Chord	4/4	1	2	1/16	1/16	1	1886								
154	154	2459/4	2459/4	0.25	11/16	11/16	Chord	4/4	1	2	1/16	1/16	1	1887								
154	154	615	615	0.25	3/4	3/4	Chord	4/4	1	2	1/16	1/16	1	1888								
154	154	2461/4	2461/4	0.25	13/16	13/16	Chord	4/4	1	2	1/16	1/16	1	1889								
154	154	1231/2	1231/2	0.25	7/8	7/8	Chord	4/4	1	2	1/16	1/16	1	1890								
154	154	2463/4	2463/4	0.25	15/16	15/16	Chord	4/4	1	2	1/16	1/16	1	1891								
155	155	616	616	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	1892								
155	155	617	617	0.0	1/4	1/4	StaffText	4/4	1	1	0					,						
155	155	617	617	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	1893								
155	155	618	618	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	1894								
155	155	619	619	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	1895								
155	155	616	616	0.25	0	0	Chord	4/4	2	1	1/16	1/16	1	1896								
155	155	2465/4	2465/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16	1/16	1	1897								
155	155	1233/2	1233/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16	1/16	1	1898								
155	155	2467/4	2467/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16	1/16	1	1899								
155	155	617	617	0.25	1/4	1/4	Chord	4/4	2	1	1/16	1/16	1	1900								
155	155	2469/4	2469/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16	1/16	1	1901								
155	155	1235/2	1235/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16	1/16	1	1902								
155	155	2471/4	2471/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16	1/16	1	1903								
155	155	618	618	0.25	1/2	1/2	Chord	4/4	2	1	1/16	1/16	1	1904								
155	155	2473/4	2473/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16	1/16	1	1905								
155	155	1237/2	1237/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16	1/16	1	1906								
155	155	2475/4	2475/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16	1/16	1	1907								
155	155	619	619	0.25	3/4	3/4	Chord	4/4	2	1	1/16	1/16	1	1908								
155	155	2477/4	2477/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16	1/16	1	1909								
155	155	1239/2	1239/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16	1/16	1	1910								
155	155	2479/4	2479/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16	1/16	1	1911								
156	156	620	620	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	1912								
156	156	621	621	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	1913								
156	156	622	622	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	1914								
156	156	623	623	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	1915								
156	156	620	620	0.25	0	0	Chord	4/4	2	1	1/16	1/16	1	1916								
156	156	2481/4	2481/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16	1/16	1	1917								
156	156	1241/2	1241/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16	1/16	1	1918								
156	156	2483/4	2483/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16	1/16	1	1919								
156	156	621	621	0.25	1/4	1/4	Chord	4/4	2	1	1/16	1/16	1	1920								
156	156	2485/4	2485/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16	1/16	1	1921								
156	156	1243/2	1243/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16	1/16	1	1922								
156	156	2487/4	2487/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16	1/16	1	1923								
156	156	622	622	0.25	1/2	1/2	Chord	4/4	2	1	1/16	1/16	1	1924								
156	156	2489/4	2489/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16	1/16	1	1925								
156	156	1245/2	1245/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16	1/16	1	1926								
156	156	2491/4	2491/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16	1/16	1	1927								
156	156	623	623	0.25	3/4	3/4	Chord	4/4	2	1	1/16	1/16	1	1928								
156	156	2493/4	2493/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16	1/16	1	1929								
156	156	1247/2	1247/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16	1/16	1	1930								
156	156	2495/4	2495/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16	1/16	1	1931								
157	157	624	624	0.25	0	0	Chord	4/4	1	1	1/16	1/16	1	1932								
157	157	2497/4	2497/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16	1/16	1	1933								
157	157	1249/2	1249/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16	1/16	1	1934								
157	157	2499/4	2499/4	0.0	3/16	3/16	StaffText	4/4	1	1	0					,						
157	157	2499/4	2499/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	1935								
157	157	625	625	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	1936								
157	157	1251/2	1251/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	1937								
157	157	2503/4	2503/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	1938								
157	157	626	626	0.25	1/2	1/2	Chord	4/4	1	1	1/16	1/16	1	1939								
157	157	2505/4	2505/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16	1/16	1	1940								
157	157	1253/2	1253/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	1941								
157	157	2507/4	2507/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	1942								
157	157	627	627	0.25	3/4	3/4	Chord	4/4	1	1	1/16	1/16	1	1943								
157	157	2509/4	2509/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16	1/16	1	1944								
157	157	1255/2	1255/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16	1/16	1	1945								
157	157	2511/4	2511/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	1946								
157	157	624	624	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	1947								
157	157	625	625	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	1948								
157	157	626	626	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	1949								
157	157	627	627	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	1950								
158	158	628	628	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	1951								
158	158	629	629	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	1952								
158	158	630	630	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	1953								
158	158	631	631	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	1954								
158	158	628	628	0.25	0	0	Chord	4/4	2	1	1/16	1/16	1	1955								
158	158	2513/4	2513/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16	1/16	1	1956								
158	158	1257/2	1257/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16	1/16	1	1957								
158	158	2515/4	2515/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16	1/16	1	1958								
158	158	629	629	0.25	1/4	1/4	Chord	4/4	2	1	1/16	1/16	1	1959								
158	158	2517/4	2517/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16	1/16	1	1960								
158	158	1259/2	1259/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16	1/16	1	1961								
158	158	2519/4	2519/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16	1/16	1	1962								
158	158	630	630	0.25	1/2	1/2	Chord	4/4	2	1	1/16	1/16	1	1963								
158	158	2521/4	2521/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16	1/16	1	1964								
158	158	1261/2	1261/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16	1/16	1	1965								
158	158	2523/4	2523/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16	1/16	1	1966								
158	158	631	631	0.25	3/4	3/4	Chord	4/4	2	1	1/16	1/16	1	1967								
158	158	2525/4	2525/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16	1/16	1	1968								
158	158	1263/2	1263/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16	1/16	1	1969								
158	158	2527/4	2527/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16	1/16	1	1970								
159	159	632	632	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	1971								
159	159	633	633	0.0	1/4	1/4	StaffText	4/4	1	1	0					,						
159	159	633	633	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	1972								
159	159	634	634	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	1973								
159	159	635	635	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	1974								
159	159	632	632	0.25	0	0	Chord	4/4	2	1	1/16	1/16	1	1975								
159	159	2529/4	2529/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16	1/16	1	1976								
159	159	1265/2	1265/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16	1/16	1	1977								
159	159	2531/4	2531/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16	1/16	1	1978								
159	159	633	633	0.25	1/4	1/4	Chord	4/4	2	1	1/16	1/16	1	1979								
159	159	2533/4	2533/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16	1/16	1	1980								
159	159	1267/2	1267/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16	1/16	1	1981								
159	159	2535/4	2535/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16	1/16	1	1982								
159	159	634	634	0.25	1/2	1/2	Chord	4/4	2	1	1/16	1/16	1	1983								
159	159	2537/4	2537/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16	1/16	1	1984								
159	159	1269/2	1269/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16	1/16	1	1985								
159	159	2539/4	2539/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16	1/16	1	1986								
159	159	635	635	0.25	3/4	3/4	Chord	4/4	2	1	1/16	1/16	1	1987								
159	159	2541/4	2541/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16	1/16	1	1988								
159	159	1271/2	1271/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16	1/16	1	1989								
159	159	2543/4	2543/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16	1/16	1	1990								
160	160	636	636	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	1991								
160	160	637	637	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	1992								
160	160	638	638	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	1993								
160	160	639	639	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	1994								
160	160	636	636	0.25	0	0	Chord	4/4	2	1	1/16	1/16	1	1995								
160	160	2545/4	2545/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16	1/16	1	1996								
160	160	1273/2	1273/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16	1/16	1	1997								
160	160	2547/4	2547/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16	1/16	1	1998								
160	160	637	637	0.25	1/4	1/4	Chord	4/4	2	1	1/16	1/16	1	1999								
160	160	2549/4	2549/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16	1/16	1	2000								
160	160	1275/2	1275/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16	1/16	1	2001								
160	160	2551/4	2551/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16	1/16	1	2002								
160	160	638	638	0.25	1/2	1/2	Chord	4/4	2	1	1/16	1/16	1	2003								
160	160	2553/4	2553/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16	1/16	1	2004								
160	160	1277/2	1277/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16	1/16	1	2005								
160	160	2555/4	2555/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16	1/16	1	2006								
160	160	639	639	0.25	3/4	3/4	Chord	4/4	2	1	1/16	1/16	1	2007								
160	160	2557/4	2557/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16	1/16	1	2008								
160	160	1279/2	1279/2	0.125	7/8	7/8	Chord	4/4	2	1	1/32	1/32	1	2009								
160	160	5117/8	5117/8	0.125	29/32	29/32	Chord	4/4	2	1	1/32	1/32	1	2010								
160	160	2559/4	2559/4	0.125	15/16	15/16	Chord	4/4	2	1	1/32	1/32	1	2011								
160	160	5119/8	5119/8	0.125	31/32	31/32	Chord	4/4	2	1	1/32	1/32	1	2012								
161	161	640	640	0.0	0	0	StaffText	4/4	1	1	0					(Pos.)						
161	161	640	640	0.25	0	0	Chord	4/4	1	1	1/16	1/16	1	2013								
161	161	2561/4	2561/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16	1/16	1	2014								
161	161	1281/2	1281/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16	1/16	1	2015								
161	161	2563/4	2563/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	2016								
161	161	641	641	0.25	1/4	1/4	Chord	4/4	1	1	1/16	1/16	1	2017								
161	161	2565/4	2565/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16	1/16	1	2018								
161	161	1283/2	1283/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	2019								
161	161	2567/4	2567/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	2020								
161	161	642	642	0.25	1/2	1/2	Chord	4/4	1	1	1/16	1/16	1	2021								
161	161	2569/4	2569/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16	1/16	1	2022								
161	161	1285/2	1285/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	2023								
161	161	2571/4	2571/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	2024								
161	161	643	643	0.25	3/4	3/4	Chord	4/4	1	1	1/16	1/16	1	2025								
161	161	2573/4	2573/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16	1/16	1	2026								
161	161	1287/2	1287/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16	1/16	1	2027								
161	161	2575/4	2575/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	2028								
161	161	640	640	0.0	0	0	StaffText	4/4	1	2	0					(Accoup le Récit au Positiv)						
161	161	640	640	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	2029								
161	161	641	641	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	2030								
161	161	641	641	0.0	1/4	1/4	StaffText	4/4	2	1	0					(Récit)						
161	161	641	641	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	2031								
161	161	642	642	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	2032								
161	161	1285/2	1285/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	2033								
161	161	643	643	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	2034								
161	161	1287/2	1287/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	2035								
161	161	641	641	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	2036								
161	161	642	642	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	2037								
161	161	643	643	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	2038								
162	162	644	644	0.25	0	0	Chord	4/4	1	1	1/16	1/16	1	2039								
162	162	2577/4	2577/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16	1/16	1	2040								
162	162	1289/2	1289/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16	1/16	1	2041								
162	162	2579/4	2579/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	2042								
162	162	645	645	0.25	1/4	1/4	Chord	4/4	1	1	1/16	1/16	1	2043								
162	162	2581/4	2581/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16	1/16	1	2044								
162	162	1291/2	1291/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	2045								
162	162	2583/4	2583/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	2046								
162	162	646	646	0.25	1/2	1/2	Chord	4/4	1	1	1/16	1/16	1	2047								
162	162	2585/4	2585/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16	1/16	1	2048								
162	162	1293/2	1293/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	2049								
162	162	2587/4	2587/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	2050								
162	162	647	647	0.25	3/4	3/4	Chord	4/4	1	1	1/16	1/16	1	2051								
162	162	2589/4	2589/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16	1/16	1	2052								
162	162	1295/2	1295/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16	1/16	1	2053								
162	162	2591/4	2591/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	2054								
162	162	644	644	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	2055								
162	162	1289/2	1289/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	2056								
162	162	645	645	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	2057								
162	162	1291/2	1291/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	2058								
162	162	646	646	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	2059								
162	162	1293/2	1293/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	2060								
162	162	647	647	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	2061								
162	162	1295/2	1295/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	2062								
162	162	644	644	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	2063								
162	162	645	645	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	2064								
162	162	646	646	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	2065								
162	162	647	647	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	2066								
163	163	648	648	0.25	0	0	Chord	4/4	1	1	1/16	1/16	1	2067								
163	163	2593/4	2593/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16	1/16	1	2068								
163	163	1297/2	1297/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16	1/16	1	2069								
163	163	2595/4	2595/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	2070								
163	163	649	649	0.25	1/4	1/4	Chord	4/4	1	1	1/16	1/16	1	2071								
163	163	2597/4	2597/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16	1/16	1	2072								
163	163	1299/2	1299/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	2073								
163	163	2599/4	2599/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	2074								
163	163	650	650	0.25	1/2	1/2	Chord	4/4	1	1	1/16	1/16	1	2075								
163	163	2601/4	2601/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16	1/16	1	2076								
163	163	1301/2	1301/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	2077								
163	163	2603/4	2603/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	2078								
163	163	651	651	0.25	3/4	3/4	Chord	4/4	1	1	1/16	1/16	1	2079								
163	163	2605/4	2605/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16	1/16	1	2080								
163	163	1303/2	1303/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16	1/16	1	2081								
163	163	2607/4	2607/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	2082								
163	163	648	648	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	2083								
